Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
GAS,22,HARD,2,4.0,16,101.033,United States Grand Prix,2024,15.927999999999995,-38.585,1,0,0.2857142857142857,0.0526315789473684,-3.0
GAS,23,HARD,2,5.0,16,101.083,United States Grand Prix,2024,14.921999999999995,-38.535,1,0,0.2987012987012987,0.0657894736842105,-2.0
GAS,24,HARD,2,6.0,16,100.915,United States Grand Prix,2024,15.033,-38.70299999999999,1,0,0.3116883116883117,0.0789473684210526,-2.0
GAS,25,HARD,2,7.0,16,100.986,United States Grand Prix,2024,14.998000000000005,-38.63199999999999,1,0,0.3246753246753247,0.0921052631578947,-2.0
GAS,26,HARD,2,8.0,16,101.954,United States Grand Prix,2024,16.21199999999999,-37.664,1,0,0.3376623376623376,0.1052631578947368,-2.0
GAS,27,HARD,2,9.0,14,102.407,United States Grand Prix,2024,15.215999999999994,-37.211,1,0,0.3506493506493506,0.1184210526315789,1.0
GAS,28,HARD,2,10.0,13,100.73,United States Grand Prix,2024,14.90700000000001,-38.88799999999999,1,0,0.3636363636363636,0.131578947368421,2.0
GAS,29,HARD,2,11.0,13,100.435,United States Grand Prix,2024,14.356000000000009,-39.18299999999999,1,1,0.3766233766233766,0.1447368421052631,2.0
GAS,30,HARD,2,12.0,13,100.672,United States Grand Prix,2024,9.667999999999992,-38.946,1,1,0.3896103896103896,0.1578947368421052,4.0
GAS,31,HARD,2,13.0,13,100.791,United States Grand Prix,2024,17.450999999999993,-38.827,0,1,0.4025974025974026,0.1710526315789473,3.0
GAS,32,HARD,2,14.0,12,100.493,United States Grand Prix,2024,17.009,-39.125,0,1,0.4155844155844156,0.1842105263157894,3.0
GAS,33,HARD,2,15.0,12,100.244,United States Grand Prix,2024,2.5379999999999967,-39.374,0,1,0.4285714285714285,0.1973684210526315,0.0
GAS,34,HARD,2,16.0,12,99.905,United States Grand Prix,2024,24.328000000000003,-47.2,0,1,0.4415584415584415,0.2105263157894736,0.0
GAS,35,HARD,2,17.0,12,99.866,United States Grand Prix,2024,24.602000000000004,-47.239,0,1,0.4545454545454545,0.2236842105263158,0.0
GAS,36,HARD,2,18.0,12,100.63,United States Grand Prix,2024,24.11399999999999,-46.47500000000001,0,1,0.4675324675324675,0.2368421052631578,0.0
GAS,37,HARD,2,19.0,11,100.698,United States Grand Prix,2024,24.642999999999983,-46.40700000000001,0,1,0.4805194805194805,0.25,1.0
GAS,38,HARD,2,20.0,12,100.845,United States Grand Prix,2024,-20.799000000000007,-46.260000000000005,0,1,0.4935064935064935,0.2631578947368421,7.0
GAS,39,HARD,2,21.0,11,99.981,United States Grand Prix,2024,1.9519999999999984,-47.12400000000001,0,1,0.5064935064935064,0.2763157894736842,8.0
GAS,40,HARD,2,22.0,10,99.899,United States Grand Prix,2024,2.076000000000008,-47.206,0,1,0.5194805194805194,0.2894736842105263,9.0
GAS,41,HARD,2,23.0,10,100.583,United States Grand Prix,2024,3.021000000000001,-46.522000000000006,0,1,0.5324675324675324,0.3026315789473684,9.0
GAS,42,HARD,2,24.0,10,99.141,United States Grand Prix,2024,1.8130000000000024,-47.964,0,1,0.5454545454545454,0.3157894736842105,9.0
GAS,43,HARD,2,25.0,10,99.276,United States Grand Prix,2024,1.637999999999991,-47.82900000000001,0,1,0.5584415584415584,0.3289473684210526,9.0
GAS,44,HARD,2,26.0,10,99.55,United States Grand Prix,2024,2.4200000000000017,-47.55500000000001,0,1,0.5714285714285714,0.3421052631578947,9.0
GAS,45,HARD,2,27.0,11,100.665,United States Grand Prix,2024,3.5160000000000053,-46.44,0,1,0.5844155844155844,0.3552631578947368,8.0
GAS,46,HARD,2,28.0,11,99.364,United States Grand Prix,2024,2.4369999999999976,-47.741,0,1,0.5974025974025974,0.3684210526315789,8.0
GAS,47,HARD,2,29.0,12,100.973,United States Grand Prix,2024,2.9779999999999944,-46.132000000000005,0,1,0.6103896103896104,0.3815789473684211,6.0
GAS,48,HARD,2,30.0,12,99.561,United States Grand Prix,2024,2.233000000000004,-47.544,0,1,0.6233766233766234,0.3947368421052631,6.0
GAS,49,HARD,2,31.0,12,99.3,United States Grand Prix,2024,1.2999999999999972,-47.80500000000001,0,1,0.6363636363636364,0.4078947368421052,5.0
GAS,50,HARD,2,32.0,12,99.174,United States Grand Prix,2024,1.203000000000003,-47.931,0,1,0.6493506493506493,0.4210526315789473,5.0
GAS,51,HARD,2,33.0,12,99.384,United States Grand Prix,2024,0.436000000000007,-71.18599999999999,0,1,0.6623376623376623,0.4342105263157895,5.0
GAS,52,HARD,2,34.0,12,98.9,United States Grand Prix,2024,0.2480000000000046,-71.66999999999999,0,1,0.6753246753246753,0.4473684210526316,5.0
GAS,53,HARD,2,35.0,12,99.127,United States Grand Prix,2024,0.4350000000000023,-71.443,0,1,0.6883116883116883,0.4605263157894737,5.0
GAS,54,HARD,2,36.0,12,98.728,United States Grand Prix,2024,0.1370000000000004,-71.842,0,1,0.7012987012987013,0.4736842105263157,5.0
GAS,55,HARD,2,37.0,12,98.311,United States Grand Prix,2024,0.3390000000000128,-72.25899999999999,0,1,0.7142857142857143,0.4868421052631579,5.0
GAS,56,HARD,2,38.0,12,98.769,United States Grand Prix,2024,-1.617999999999995,-71.80099999999999,0,1,0.7272727272727273,0.5,5.0
HAM,1,HARD,1,1.0,12,108.064,United States Grand Prix,2024,5.361999999999995,5.36200000000008,1,0,0.0128205128205128,0.0277777777777777,-9.0
HUL,1,MEDIUM,1,1.0,11,107.084,United States Grand Prix,2024,1.3610000000000042,-27.026,0,0,0.0140845070422535,0.0303030303030303,-5.0
HUL,2,MEDIUM,1,2.0,11,102.841,United States Grand Prix,2024,3.391999999999996,-31.269000000000005,0,0,0.028169014084507,0.0606060606060606,-5.0
HUL,3,MEDIUM,1,3.0,11,134.259,United States Grand Prix,2024,35.03699999999999,0.1489999999999867,0,0,0.0422535211267605,0.0909090909090909,-5.0
HUL,4,MEDIUM,1,4.0,11,149.504,United States Grand Prix,2024,49.99399999999999,15.393999999999991,0,0,0.056338028169014,0.1212121212121212,-5.0
HUL,6,MEDIUM,1,6.0,11,103.09,United States Grand Prix,2024,4.186999999999998,-61.991,0,0,0.0845070422535211,0.1818181818181818,-5.0
HUL,7,MEDIUM,1,7.0,10,101.428,United States Grand Prix,2024,2.691999999999993,-63.653000000000006,0,0,0.0985915492957746,0.2121212121212121,-4.0
HUL,8,MEDIUM,1,8.0,10,101.285,United States Grand Prix,2024,2.463999999999998,-48.813,0,0,0.1126760563380281,0.2424242424242424,-4.0
HUL,9,MEDIUM,1,9.0,10,101.651,United States Grand Prix,2024,3.247,-33.899,0,0,0.1267605633802817,0.2727272727272727,-4.0
HUL,10,MEDIUM,1,10.0,10,101.3,United States Grand Prix,2024,2.501999999999996,-34.25,0,0,0.1408450704225352,0.303030303030303,-4.0
HUL,11,MEDIUM,1,11.0,10,101.689,United States Grand Prix,2024,3.0009999999999906,-33.861000000000004,0,0,0.1549295774647887,0.3333333333333333,-4.0
HUL,12,MEDIUM,1,12.0,10,101.432,United States Grand Prix,2024,2.5450000000000017,-34.117999999999995,0,0,0.1690140845070422,0.3636363636363636,-4.0
HUL,13,MEDIUM,1,13.0,10,101.334,United States Grand Prix,2024,2.6129999999999995,-34.215999999999994,0,0,0.1830985915492957,0.3939393939393939,-4.0
HUL,14,MEDIUM,1,14.0,10,101.048,United States Grand Prix,2024,2.4410000000000025,-34.501999999999995,0,0,0.1971830985915492,0.4242424242424242,-4.0
HUL,15,MEDIUM,1,15.0,10,101.824,United States Grand Prix,2024,3.0249999999999915,-33.726,0,0,0.2112676056338028,0.4545454545454545,-4.0
HUL,16,MEDIUM,1,16.0,10,101.512,United States Grand Prix,2024,2.4579999999999984,-34.038,0,0,0.2253521126760563,0.4848484848484848,-4.0
HUL,17,MEDIUM,1,17.0,10,101.19,United States Grand Prix,2024,2.418999999999997,-34.36,0,0,0.2394366197183098,0.5151515151515151,-4.0
HUL,18,MEDIUM,1,18.0,8,102.13,United States Grand Prix,2024,3.271999999999992,-33.42,0,0,0.2535211267605634,0.5454545454545454,-3.0
HUL,19,MEDIUM,1,19.0,7,100.43,United States Grand Prix,2024,1.287000000000006,-35.11999999999999,0,0,0.2676056338028169,0.5757575757575758,-2.0
HUL,20,MEDIUM,1,20.0,7,100.447,United States Grand Prix,2024,1.0090000000000003,-35.102999999999994,0,0,0.2816901408450704,0.6060606060606061,-2.0
HUL,21,MEDIUM,1,21.0,7,100.523,United States Grand Prix,2024,1.272999999999996,-35.027,0,0,0.2957746478873239,0.6363636363636364,-2.0
HUL,22,MEDIUM,1,22.0,7,100.757,United States Grand Prix,2024,1.6290000000000049,-34.79299999999999,0,0,0.3098591549295774,0.6666666666666666,-2.0
HUL,23,MEDIUM,1,23.0,7,100.77,United States Grand Prix,2024,1.3049999999999926,-34.78,0,0,0.323943661971831,0.696969696969697,-2.0
HUL,24,MEDIUM,1,24.0,7,100.329,United States Grand Prix,2024,1.0609999999999928,-35.221000000000004,0,0,0.3380281690140845,0.7272727272727273,-2.0
HUL,25,MEDIUM,1,25.0,7,100.269,United States Grand Prix,2024,0.578000000000003,-35.28099999999999,0,0,0.352112676056338,0.7575757575757576,-2.0
HUL,26,MEDIUM,1,26.0,7,100.664,United States Grand Prix,2024,1.0949999999999989,-34.886,0,0,0.3661971830985915,0.7878787878787878,-2.0
HUL,27,MEDIUM,1,27.0,6,101.173,United States Grand Prix,2024,1.4000000000000057,-34.376999999999995,0,0,0.380281690140845,0.8181818181818182,-1.0
HUL,28,HARD,2,1.0,12,122.271,United States Grand Prix,2024,13.704000000000008,0.880999999999986,1,0,0.3943661971830985,0.0175438596491228,-1.0
HUL,29,HARD,2,2.0,12,100.912,United States Grand Prix,2024,-7.401999999999987,-20.47800000000001,1,0,0.4084507042253521,0.0350877192982456,-1.0
HUL,30,HARD,2,3.0,12,100.338,United States Grand Prix,2024,-21.30300000000001,-21.05200000000002,0,1,0.4225352112676056,0.0526315789473684,-2.0
HUL,31,HARD,2,4.0,11,99.401,United States Grand Prix,2024,0.8549999999999898,-21.98900000000002,0,1,0.4366197183098591,0.0701754385964912,-1.0
HUL,32,HARD,2,5.0,11,99.687,United States Grand Prix,2024,1.3019999999999925,-21.703000000000017,0,1,0.4507042253521127,0.087719298245614,-1.0
HUL,33,HARD,2,6.0,11,99.355,United States Grand Prix,2024,1.5550000000000068,-22.03500000000001,0,1,0.4647887323943662,0.1052631578947368,-1.0
HUL,34,HARD,2,7.0,11,99.348,United States Grand Prix,2024,1.3460000000000036,-22.042000000000016,0,1,0.4788732394366197,0.1228070175438596,-2.0
HUL,35,HARD,2,8.0,11,99.25,United States Grand Prix,2024,1.7800000000000011,-22.14000000000001,0,1,0.4929577464788732,0.1403508771929824,-2.0
HUL,36,HARD,2,9.0,11,99.196,United States Grand Prix,2024,1.3689999999999998,-22.194000000000017,0,1,0.5070422535211268,0.1578947368421052,-2.0
HUL,37,HARD,2,10.0,10,99.39,United States Grand Prix,2024,0.9000000000000057,-22.00000000000001,0,1,0.5211267605633803,0.175438596491228,-1.0
HUL,38,HARD,2,11.0,10,99.179,United States Grand Prix,2024,1.2379999999999995,-22.211000000000013,0,1,0.5352112676056338,0.1929824561403508,-1.0
HUL,39,HARD,2,12.0,9,99.294,United States Grand Prix,2024,1.48299999999999,-22.09600000000001,0,1,0.5492957746478874,0.2105263157894736,0.0
HUL,40,HARD,2,13.0,8,99.391,United States Grand Prix,2024,1.4720000000000084,-21.99900000000001,0,1,0.5633802816901409,0.2280701754385964,1.0
HUL,41,HARD,2,14.0,7,99.178,United States Grand Prix,2024,1.1839999999999975,-22.212000000000018,0,1,0.5774647887323944,0.2456140350877192,2.0
HUL,42,HARD,2,15.0,7,98.941,United States Grand Prix,2024,1.0300000000000011,-22.44900000000001,0,1,0.5915492957746479,0.2631578947368421,2.0
HUL,43,HARD,2,16.0,7,98.906,United States Grand Prix,2024,0.8340000000000032,-22.48400000000001,0,1,0.6056338028169014,0.2807017543859649,2.0
HUL,44,HARD,2,17.0,7,98.902,United States Grand Prix,2024,1.106999999999999,-22.488000000000014,0,1,0.6197183098591549,0.2982456140350877,2.0
HUL,45,HARD,2,18.0,8,100.572,United States Grand Prix,2024,2.858000000000004,-20.81800000000001,0,1,0.6338028169014085,0.3157894736842105,1.0
HUL,46,HARD,2,19.0,8,98.645,United States Grand Prix,2024,0.7259999999999991,-22.74500000000002,0,1,0.647887323943662,0.3333333333333333,1.0
HUL,47,HARD,2,20.0,8,98.997,United States Grand Prix,2024,1.2540000000000049,-22.39300000000001,0,1,0.6619718309859155,0.3508771929824561,1.0
HUL,48,HARD,2,21.0,8,98.594,United States Grand Prix,2024,0.5719999999999885,-22.79600000000002,0,1,0.676056338028169,0.3684210526315789,1.0
HUL,49,HARD,2,22.0,8,98.51,United States Grand Prix,2024,0.3629999999999995,-22.88000000000001,0,1,0.6901408450704225,0.3859649122807017,1.0
HUL,50,HARD,2,23.0,8,98.651,United States Grand Prix,2024,-0.054000000000002,-22.73900000000002,0,1,0.704225352112676,0.4035087719298245,1.0
HUL,51,HARD,2,24.0,8,98.404,United States Grand Prix,2024,0.1689999999999969,-45.51600000000002,0,1,0.7183098591549296,0.4210526315789473,1.0
HUL,52,HARD,2,25.0,8,98.703,United States Grand Prix,2024,0.5589999999999975,-45.21700000000001,0,1,0.7323943661971831,0.4385964912280701,1.0
HUL,53,HARD,2,26.0,8,98.512,United States Grand Prix,2024,0.3760000000000048,-45.408000000000015,0,1,0.7464788732394366,0.4561403508771929,1.0
HUL,54,HARD,2,27.0,8,98.775,United States Grand Prix,2024,0.7240000000000038,-45.14500000000001,0,1,0.7605633802816901,0.4736842105263157,1.0
HUL,55,HARD,2,28.0,8,98.714,United States Grand Prix,2024,0.2030000000000029,-45.20600000000002,0,1,0.7746478873239436,0.4912280701754385,1.0
HUL,56,HARD,2,29.0,8,99.0,United States Grand Prix,2024,0.6880000000000024,-44.920000000000016,0,1,0.7887323943661971,0.5087719298245614,1.0
LAW,1,HARD,1,1.0,14,108.974,United States Grand Prix,2024,0.0,0.0,0,0,0.0142857142857142,0.0256410256410256,0.0
LAW,2,HARD,1,2.0,13,102.809,United States Grand Prix,2024,3.7920000000000016,-6.165000000000006,0,0,0.0285714285714285,0.0512820512820512,-3.0
LAW,3,HARD,1,3.0,13,135.152,United States Grand Prix,2024,21.00399999999999,26.177999999999983,0,0,0.0428571428571428,0.0769230769230769,-3.0
LAW,6,HARD,1,6.0,12,102.925,United States Grand Prix,2024,13.055999999999996,-76.25900000000003,0,0,0.0857142857142857,0.1538461538461538,-1.0
LAW,7,HARD,1,7.0,12,102.01,United States Grand Prix,2024,11.447000000000005,-77.17400000000002,0,0,0.1,0.1794871794871795,-1.0
LAW,8,HARD,1,8.0,12,101.557,United States Grand Prix,2024,11.293000000000006,-77.62700000000002,0,0,0.1142857142857142,0.2051282051282051,-1.0
LAW,9,HARD,1,9.0,12,102.1,United States Grand Prix,2024,11.754999999999995,-77.08400000000003,0,0,0.1285714285714285,0.2307692307692307,-1.0
LAW,10,HARD,1,10.0,12,102.012,United States Grand Prix,2024,11.709000000000003,-77.17200000000003,0,0,0.1428571428571428,0.2564102564102564,-1.0
LAW,11,HARD,1,11.0,11,101.535,United States Grand Prix,2024,10.775999999999996,-77.64900000000003,0,0,0.1571428571428571,0.282051282051282,0.0
LAW,12,HARD,1,12.0,11,101.26,United States Grand Prix,2024,10.271,-77.92400000000002,0,0,0.1714285714285714,0.3076923076923077,-1.0
LAW,13,HARD,1,13.0,11,101.32,United States Grand Prix,2024,9.432999999999993,-77.86400000000003,0,0,0.1857142857142857,0.3333333333333333,0.0
LAW,14,HARD,1,14.0,11,101.383,United States Grand Prix,2024,10.149,-77.80100000000003,0,0,0.2,0.358974358974359,-1.0
LAW,15,HARD,1,15.0,11,102.041,United States Grand Prix,2024,11.245999999999997,-77.14300000000003,0,0,0.2142857142857142,0.3846153846153846,-3.0
LAW,16,HARD,1,16.0,11,101.646,United States Grand Prix,2024,11.186000000000009,-77.53800000000003,0,0,0.2285714285714285,0.4102564102564102,-4.0
LAW,17,HARD,1,17.0,11,101.371,United States Grand Prix,2024,10.75099999999999,-77.81300000000003,0,0,0.2428571428571428,0.4358974358974359,-4.0
LAW,18,HARD,1,18.0,10,101.335,United States Grand Prix,2024,10.778999999999996,-77.84900000000003,0,0,0.2571428571428571,0.4615384615384615,-3.0
LAW,19,HARD,1,19.0,8,101.101,United States Grand Prix,2024,10.378,-78.08300000000003,0,0,0.2714285714285714,0.4871794871794871,-1.0
LAW,20,HARD,1,20.0,8,100.988,United States Grand Prix,2024,10.092,-78.19600000000003,0,0,0.2857142857142857,0.5128205128205128,-1.0
LAW,21,HARD,1,21.0,9,102.238,United States Grand Prix,2024,11.513000000000003,-76.94600000000003,0,0,0.3,0.5384615384615384,-2.0
LAW,22,HARD,1,22.0,9,101.448,United States Grand Prix,2024,10.651999999999989,-77.73600000000003,0,0,0.3142857142857143,0.5641025641025641,-3.0
LAW,23,HARD,1,23.0,9,100.853,United States Grand Prix,2024,9.685999999999993,-78.33100000000003,0,0,0.3285714285714285,0.5897435897435898,-3.0
LAW,24,HARD,1,24.0,9,100.869,United States Grand Prix,2024,6.372,-78.31500000000003,0,0,0.3428571428571428,0.6153846153846154,0.0
LAW,25,HARD,1,25.0,9,100.653,United States Grand Prix,2024,13.634,-78.53100000000002,0,0,0.3571428571428571,0.6410256410256411,8.0
LAW,26,HARD,1,26.0,9,100.922,United States Grand Prix,2024,13.876999999999995,-78.26200000000003,0,0,0.3714285714285714,0.6666666666666666,7.0
LAW,27,HARD,1,27.0,8,100.304,United States Grand Prix,2024,13.388999999999996,-78.88000000000002,0,0,0.3857142857142857,0.6923076923076923,8.0
LAW,28,HARD,1,28.0,7,100.235,United States Grand Prix,2024,13.674999999999995,-78.94900000000003,0,0,0.4,0.717948717948718,9.0
LAW,29,HARD,1,29.0,7,100.523,United States Grand Prix,2024,13.989999999999997,-78.66100000000003,0,0,0.4142857142857143,0.7435897435897436,8.0
LAW,30,HARD,1,30.0,7,100.622,United States Grand Prix,2024,14.176000000000002,-78.56200000000003,0,0,0.4285714285714285,0.7692307692307693,8.0
LAW,31,HARD,1,31.0,7,100.613,United States Grand Prix,2024,13.971000000000004,-78.57100000000003,0,0,0.4428571428571428,0.7948717948717948,8.0
LAW,32,HARD,1,32.0,7,100.451,United States Grand Prix,2024,14.208999999999987,-78.73300000000003,0,0,0.4571428571428571,0.8205128205128205,7.0
LAW,33,HARD,1,33.0,7,100.286,United States Grand Prix,2024,14.022000000000006,-78.89800000000002,0,0,0.4714285714285714,0.8461538461538461,7.0
LAW,34,HARD,1,34.0,7,100.449,United States Grand Prix,2024,14.230000000000004,-78.73500000000003,0,0,0.4857142857142857,0.8717948717948718,7.0
LAW,35,HARD,1,35.0,7,100.484,United States Grand Prix,2024,14.289999999999992,-78.70000000000003,0,0,0.5,0.8974358974358975,6.0
LAW,36,HARD,1,36.0,7,101.342,United States Grand Prix,2024,-21.863,-77.84200000000003,0,0,0.5142857142857142,0.9230769230769232,7.0
LAW,37,MEDIUM,2,1.0,12,119.598,United States Grand Prix,2024,0.0,-16.195999999999998,0,0,0.5285714285714286,0.0357142857142857,3.0
LAW,38,MEDIUM,2,2.0,11,98.905,United States Grand Prix,2024,-1.8149999999999973,-36.889,1,0,0.5428571428571428,0.0714285714285714,2.0
LAW,39,MEDIUM,2,3.0,10,99.396,United States Grand Prix,2024,-5.866,-36.398,1,0,0.5571428571428572,0.1071428571428571,5.0
LAW,40,MEDIUM,2,4.0,9,99.035,United States Grand Prix,2024,-0.3610000000000042,-36.759,0,1,0.5714285714285714,0.1428571428571428,1.0
LAW,41,MEDIUM,2,5.0,9,99.149,United States Grand Prix,2024,-4.700999999999993,-36.645,0,1,0.5857142857142857,0.1785714285714285,8.0
LAW,42,MEDIUM,2,6.0,9,98.409,United States Grand Prix,2024,16.906000000000006,-37.38499999999999,0,1,0.6,0.2142857142857142,7.0
LAW,43,MEDIUM,2,7.0,9,99.104,United States Grand Prix,2024,16.845,-36.69,0,1,0.6142857142857143,0.25,7.0
LAW,44,MEDIUM,2,8.0,9,99.057,United States Grand Prix,2024,17.695000000000007,-36.737,0,1,0.6285714285714286,0.2857142857142857,6.0
LAW,45,MEDIUM,2,9.0,9,99.084,United States Grand Prix,2024,17.471000000000004,-36.71,0,1,0.6428571428571429,0.3214285714285714,6.0
LAW,46,MEDIUM,2,10.0,9,98.619,United States Grand Prix,2024,16.831999999999994,-37.175,0,1,0.6571428571428571,0.3571428571428571,6.0
LAW,47,MEDIUM,2,11.0,9,98.631,United States Grand Prix,2024,17.03,-37.163,0,1,0.6714285714285714,0.3928571428571428,6.0
LAW,48,MEDIUM,2,12.0,9,98.493,United States Grand Prix,2024,15.711999999999987,-37.301,0,1,0.6857142857142857,0.4285714285714285,6.0
LAW,49,MEDIUM,2,13.0,9,98.558,United States Grand Prix,2024,16.551000000000002,-37.23599999999999,0,1,0.7,0.4642857142857143,4.0
LAW,50,MEDIUM,2,14.0,9,98.513,United States Grand Prix,2024,16.818000000000012,-37.28099999999999,0,1,0.7142857142857143,0.5,3.0
LAW,51,MEDIUM,2,15.0,9,98.453,United States Grand Prix,2024,17.015,-37.341,0,1,0.7285714285714285,0.5357142857142857,3.0
LAW,52,MEDIUM,2,16.0,9,98.281,United States Grand Prix,2024,15.101,-37.51299999999999,0,1,0.7428571428571429,0.5714285714285714,3.0
LAW,53,MEDIUM,2,17.0,9,98.113,United States Grand Prix,2024,16.501000000000005,-37.681,0,1,0.7571428571428571,0.6071428571428571,3.0
LAW,54,MEDIUM,2,18.0,9,98.091,United States Grand Prix,2024,16.244,-37.703,0,1,0.7714285714285715,0.6428571428571429,3.0
LAW,55,MEDIUM,2,19.0,9,98.433,United States Grand Prix,2024,16.894000000000005,-37.36099999999999,0,1,0.7857142857142857,0.6785714285714286,3.0
LAW,56,MEDIUM,2,20.0,9,99.273,United States Grand Prix,2024,15.87899999999999,-36.521,0,1,0.8,0.7142857142857143,3.0
LEC,1,MEDIUM,1,1.0,1,99.987,United States Grand Prix,2024,-7.103000000000009,-7.10300000000035,0,0,0.0128205128205128,0.0277777777777777,7.0
